"event_id","llm_gate"
45725,"unassigned"
45726,"unassigned"
45727,"unassigned"
45728,"IgDpos IgMpos B cells"
45729,"CD4 T cells"
45730,"IgDpos IgMpos B cells"
45731,"unassigned"
45732,"Eosinophils"
45733,"unassigned"
45734,"unassigned"
45735,"Classical Monocytes"
45736,"Classical Monocytes"
45737,"unassigned"
45738,"HSC"
45739,"IgD- IgMpos B cells"
45740,"IgDpos IgMpos B cells"
45741,"Intermediate Monocytes"
45742,"Non-Classical Monocytes"
45743,"Intermediate Monocytes"
45744,"Classical Monocytes"
45745,"NK cells"
45746,"unassigned"
45747,"IgDpos IgMpos B cells"
45748,"IgD- IgMpos B cells"
45749,"Basophils"
45750,"Eosinophils"
45751,"IgM- IgD- B-cells"
45752,"unassigned"
45753,"unassigned"
45754,"IgM- IgD- B-cells"
45755,"Classical Monocytes"
45756,"Eosinophils"
45757,"unassigned"
45758,"Eosinophils"
45759,"unassigned"
45760,"unassigned"
45761,"unassigned"
45762,"IgDpos IgMpos B cells"
45763,"Eosinophils"
45764,"Intermediate Monocytes"
45765,"unassigned"
45766,"Intermediate Monocytes"
45767,"Macrophages"
45768,"IgDpos IgMpos B cells"
45769,"IgM- IgD- B-cells"
45770,"unassigned"
45771,"IgDpos IgMpos B cells"
45772,"Macrophages"
45773,"Intermediate Monocytes"
45774,"unassigned"
45775,"unassigned"
45776,"Eosinophils"
45777,"Classical Monocytes"
45778,"Intermediate Monocytes"
45779,"Eosinophils"
45780,"unassigned"
45781,"Non-Classical Monocytes"
45782,"unassigned"
45783,"unassigned"
45784,"Intermediate Monocytes"
45785,"unassigned"
45786,"unassigned"
45787,"unassigned"
45788,"Eosinophils"
45789,"mDCs"
45790,"IgM- IgD- B-cells"
45791,"unassigned"
45792,"Plasma Cells"
45793,"Non-Classical Monocytes"
45794,"unassigned"
45795,"IgDpos IgMpos B cells"
45796,"IgM- IgD- B-cells"
45797,"unassigned"
45798,"IgDpos IgMpos B cells"
45799,"MEP"
45800,"Non-Classical Monocytes"
45801,"unassigned"
45802,"unassigned"
45803,"Intermediate Monocytes"
45804,"unassigned"
45805,"unassigned"
45806,"Non-Classical Monocytes"
45807,"Eosinophils"
45808,"unassigned"
45809,"Classical Monocytes"
45810,"Classical Monocytes"
45811,"Non-Classical Monocytes"
45812,"IgD- IgMpos B cells"
45813,"IgM- IgD- B-cells"
45814,"IgD- IgMpos B cells"
45815,"unassigned"
45816,"Non-Classical Monocytes"
45817,"unassigned"
45818,"IgD- IgMpos B cells"
45819,"Non-Classical Monocytes"
45820,"unassigned"
45821,"Macrophages"
45822,"unassigned"
45823,"Macrophages"
45824,"Plasma Cells"
45825,"unassigned"
45826,"unassigned"
45827,"IgD- IgMpos B cells"
45828,"unassigned"
45829,"IgM- IgD- B-cells"
45830,"Basophils"
45831,"unassigned"
45832,"Classical Monocytes"
45833,"Intermediate Monocytes"
45834,"unassigned"
45835,"Classical Monocytes"
45836,"Classical Monocytes"
45837,"unassigned"
45838,"Classical Monocytes"
45839,"unassigned"
45840,"unassigned"
45841,"Eosinophils"
45842,"IgD- IgMpos B cells"
45843,"IgM- IgD- B-cells"
45844,"unassigned"
45845,"CD8 T cells"
45846,"Eosinophils"
45847,"unassigned"
45848,"IgD- IgMpos B cells"
45849,"unassigned"
45850,"Eosinophils"
45851,"Eosinophils"
45852,"unassigned"
45853,"unassigned"
45854,"unassigned"
45855,"NKT cells"
45856,"Eosinophils"
45857,"GMP"
45858,"unassigned"
45859,"Intermediate Monocytes"
45860,"unassigned"
45861,"IgDpos IgMpos B cells"
45862,"CD8 T cells"
45863,"IgDpos IgMpos B cells"
45864,"unassigned"
45865,"unassigned"
45866,"unassigned"
45867,"unassigned"
45868,"unassigned"
45869,"unassigned"
45870,"Non-Classical Monocytes"
45871,"Eosinophils"
45872,"Eosinophils"
45873,"unassigned"
45874,"unassigned"
45875,"Classical Monocytes"
45876,"unassigned"
45877,"IgDpos IgMpos B cells"
45878,"unassigned"
45879,"unassigned"
45880,"unassigned"
45881,"unassigned"
45882,"Intermediate Monocytes"
45883,"unassigned"
45884,"unassigned"
45885,"Non-Classical Monocytes"
45886,"NK cells"
45887,"NKT cells"
45888,"unassigned"
45889,"NKT cells"
45890,"IgDpos IgMpos B cells"
45891,"Non-Classical Monocytes"
45892,"pDCs"
45893,"unassigned"
45894,"unassigned"
45895,"unassigned"
45896,"Classical Monocytes"
45897,"Non-Classical Monocytes"
45898,"unassigned"
45899,"unassigned"
45900,"unassigned"
45901,"IgDpos IgMpos B cells"
45902,"unassigned"
45903,"unassigned"
45904,"unassigned"
45905,"IgDpos IgMpos B cells"
45906,"unassigned"
45907,"unassigned"
45908,"IgD- IgMpos B cells"
45909,"unassigned"
45910,"unassigned"
45911,"IgDpos IgMpos B cells"
45912,"unassigned"
45913,"unassigned"
45914,"Classical Monocytes"
45915,"IgDpos IgMpos B cells"
45916,"unassigned"
45917,"IgDpos IgMpos B cells"
45918,"unassigned"
45919,"unassigned"
45920,"unassigned"
45921,"IgD- IgMpos B cells"
45922,"unassigned"
45923,"unassigned"
45924,"unassigned"
45925,"IgM- IgD- B-cells"
45926,"unassigned"
45927,"unassigned"
45928,"IgM- IgD- B-cells"
45929,"IgDpos IgMpos B cells"
45930,"unassigned"
45931,"Eosinophils"
45932,"unassigned"
45933,"unassigned"
45934,"unassigned"
45935,"Eosinophils"
45936,"unassigned"
45937,"IgD- IgMpos B cells"
45938,"Intermediate Monocytes"
45939,"unassigned"
45940,"Intermediate Monocytes"
45941,"unassigned"
45942,"unassigned"
45943,"IgDpos IgMpos B cells"
45944,"IgDpos IgMpos B cells"
45945,"unassigned"
45946,"Eosinophils"
45947,"unassigned"
45948,"unassigned"
45949,"Non-Classical Monocytes"
45950,"IgDpos IgMpos B cells"
45951,"Basophils"
45952,"Eosinophils"
45953,"unassigned"
45954,"Eosinophils"
45955,"Classical Monocytes"
45956,"IgD- IgMpos B cells"
45957,"Non-Classical Monocytes"
45958,"IgM- IgD- B-cells"
45959,"Intermediate Monocytes"
45960,"unassigned"
45961,"unassigned"
45962,"unassigned"
45963,"unassigned"
45964,"IgDpos IgMpos B cells"
45965,"unassigned"
45966,"unassigned"
45967,"IgDpos IgMpos B cells"
45968,"IgDpos IgMpos B cells"
45969,"unassigned"
45970,"unassigned"
45971,"NKT cells"
45972,"unassigned"
45973,"Basophils"
45974,"IgM- IgD- B-cells"
45975,"unassigned"
45976,"IgD- IgMpos B cells"
45977,"Non-Classical Monocytes"
45978,"Classical Monocytes"
45979,"unassigned"
45980,"IgDpos IgMpos B cells"
45981,"unassigned"
45982,"Intermediate Monocytes"
45983,"unassigned"
45984,"Eosinophils"
45985,"Intermediate Monocytes"
45986,"IgD- IgMpos B cells"
45987,"mDCs"
45988,"Classical Monocytes"
45989,"Intermediate Monocytes"
45990,"unassigned"
45991,"unassigned"
45992,"IgDpos IgMpos B cells"
45993,"unassigned"
45994,"unassigned"
45995,"unassigned"
45996,"IgDpos IgMpos B cells"
45997,"unassigned"
45998,"unassigned"
45999,"unassigned"
46000,"unassigned"
46001,"CD4 T cells"
46002,"unassigned"
46003,"unassigned"
46004,"unassigned"
46005,"IgM- IgD- B-cells"
46006,"unassigned"
46007,"Intermediate Monocytes"
46008,"unassigned"
46009,"Eosinophils"
46010,"IgDpos IgMpos B cells"
46011,"unassigned"
46012,"Classical Monocytes"
46013,"IgD- IgMpos B cells"
46014,"IgM- IgD- B-cells"
46015,"unassigned"
46016,"Non-Classical Monocytes"
46017,"CD8 T cells"
46018,"mDCs"
46019,"Non-Classical Monocytes"
46020,"unassigned"
46021,"unassigned"
46022,"HSC"
46023,"MPP"
46024,"Non-Classical Monocytes"
46025,"unassigned"
46026,"unassigned"
46027,"unassigned"
46028,"Eosinophils"
46029,"unassigned"
46030,"Classical Monocytes"
46031,"Intermediate Monocytes"
46032,"Classical Monocytes"
46033,"IgD- IgMpos B cells"
46034,"unassigned"
46035,"Non-Classical Monocytes"
46036,"Non-Classical Monocytes"
46037,"unassigned"
46038,"unassigned"
46039,"IgM- IgD- B-cells"
46040,"unassigned"
46041,"unassigned"
46042,"unassigned"
46043,"unassigned"
46044,"unassigned"
46045,"unassigned"
46046,"Intermediate Monocytes"
46047,"Eosinophils"
46048,"unassigned"
46049,"IgD- IgMpos B cells"
46050,"Non-Classical Monocytes"
46051,"Macrophages"
46052,"Intermediate Monocytes"
46053,"unassigned"
46054,"Non-Classical Monocytes"
46055,"CD8 T cells"
46056,"Classical Monocytes"
46057,"unassigned"
46058,"unassigned"
46059,"unassigned"
46060,"unassigned"
46061,"IgDpos IgMpos B cells"
46062,"IgDpos IgMpos B cells"
46063,"Non-Classical Monocytes"
46064,"unassigned"
46065,"unassigned"
46066,"unassigned"
46067,"unassigned"
46068,"Macrophages"
46069,"unassigned"
46070,"CMP"
46071,"Macrophages"
46072,"unassigned"
46073,"Non-Classical Monocytes"
46074,"Intermediate Monocytes"
46075,"Eosinophils"
46076,"unassigned"
46077,"IgM- IgD- B-cells"
46078,"Non-Classical Monocytes"
46079,"unassigned"
46080,"unassigned"
46081,"Classical Monocytes"
46082,"Non-Classical Monocytes"
46083,"unassigned"
46084,"unassigned"
46085,"Classical Monocytes"
46086,"Eosinophils"
46087,"unassigned"
46088,"unassigned"
46089,"Intermediate Monocytes"
46090,"unassigned"
46091,"Eosinophils"
46092,"IgD- IgMpos B cells"
46093,"unassigned"
46094,"unassigned"
46095,"Intermediate Monocytes"
46096,"unassigned"
46097,"unassigned"
46098,"unassigned"
46099,"unassigned"
46100,"unassigned"
46101,"unassigned"
46102,"Intermediate Monocytes"
46103,"Intermediate Monocytes"
46104,"Intermediate Monocytes"
46105,"unassigned"
46106,"Classical Monocytes"
46107,"unassigned"
46108,"Intermediate Monocytes"
46109,"Eosinophils"
46110,"NKT cells"
46111,"Intermediate Monocytes"
46112,"unassigned"
46113,"IgDpos IgMpos B cells"
46114,"unassigned"
46115,"Classical Monocytes"
46116,"unassigned"
46117,"Non-Classical Monocytes"
46118,"IgDpos IgMpos B cells"
46119,"IgM- IgD- B-cells"
46120,"NKT cells"
46121,"unassigned"
46122,"unassigned"
46123,"Intermediate Monocytes"
46124,"Macrophages"
46125,"Eosinophils"
46126,"Intermediate Monocytes"
46127,"NKT cells"
46128,"unassigned"
46129,"NK cells"
46130,"IgDpos IgMpos B cells"
46131,"CD8 T cells"
46132,"unassigned"
46133,"unassigned"
46134,"Intermediate Monocytes"
46135,"IgM- IgD- B-cells"
46136,"unassigned"
46137,"unassigned"
46138,"CD8 T cells"
46139,"pDCs"
46140,"Intermediate Monocytes"
46141,"IgDpos IgMpos B cells"
46142,"IgM- IgD- B-cells"
46143,"unassigned"
46144,"Non-Classical Monocytes"
46145,"unassigned"
46146,"unassigned"
46147,"Classical Monocytes"
46148,"IgDpos IgMpos B cells"
46149,"IgM- IgD- B-cells"
46150,"unassigned"
46151,"unassigned"
46152,"IgDpos IgMpos B cells"
46153,"Classical Monocytes"
46154,"unassigned"
46155,"unassigned"
46156,"IgDpos IgMpos B cells"
46157,"unassigned"
46158,"CLP"
46159,"IgDpos IgMpos B cells"
46160,"unassigned"
46161,"unassigned"
46162,"unassigned"
46163,"unassigned"
46164,"unassigned"
46165,"unassigned"
46166,"unassigned"
46167,"Classical Monocytes"
46168,"unassigned"
46169,"unassigned"
46170,"IgM- IgD- B-cells"
46171,"unassigned"
46172,"unassigned"
46173,"unassigned"
46174,"unassigned"
46175,"IgM- IgD- B-cells"
46176,"Eosinophils"
46177,"Eosinophils"
46178,"CD4 T cells"
46179,"IgM- IgD- B-cells"
46180,"Non-Classical Monocytes"
46181,"IgM- IgD- B-cells"
46182,"unassigned"
46183,"IgDpos IgMpos B cells"
46184,"Non-Classical Monocytes"
46185,"unassigned"
46186,"unassigned"
46187,"IgM- IgD- B-cells"
46188,"IgDpos IgMpos B cells"
46189,"unassigned"
46190,"IgD- IgMpos B cells"
46191,"Intermediate Monocytes"
46192,"unassigned"
46193,"Eosinophils"
46194,"IgD- IgMpos B cells"
46195,"unassigned"
46196,"unassigned"
46197,"Non-Classical Monocytes"
46198,"IgDpos IgMpos B cells"
46199,"unassigned"
46200,"unassigned"
46201,"CD4 T cells"
46202,"Eosinophils"
46203,"IgD- IgMpos B cells"
46204,"Classical Monocytes"
46205,"IgDpos IgMpos B cells"
46206,"Intermediate Monocytes"
46207,"Intermediate Monocytes"
46208,"IgD- IgMpos B cells"
46209,"unassigned"
46210,"unassigned"
46211,"Macrophages"
46212,"Eosinophils"
46213,"unassigned"
46214,"IgM- IgD- B-cells"
46215,"unassigned"
46216,"IgM- IgD- B-cells"
46217,"unassigned"
46218,"IgM- IgD- B-cells"
46219,"IgDpos IgMpos B cells"
46220,"unassigned"
46221,"unassigned"
46222,"IgM- IgD- B-cells"
46223,"unassigned"
46224,"Intermediate Monocytes"
46225,"unassigned"
46226,"unassigned"
46227,"B-cell Frac A-C (pro-B cells)"
46228,"unassigned"
46229,"Non-Classical Monocytes"
46230,"unassigned"
46231,"IgM- IgD- B-cells"
46232,"IgDpos IgMpos B cells"
46233,"unassigned"
46234,"unassigned"
46235,"unassigned"
46236,"Classical Monocytes"
46237,"unassigned"
46238,"pDCs"
46239,"unassigned"
46240,"unassigned"
46241,"CD8 T cells"
46242,"unassigned"
46243,"unassigned"
46244,"Eosinophils"
46245,"IgD- IgMpos B cells"
46246,"IgDpos IgMpos B cells"
46247,"Non-Classical Monocytes"
46248,"unassigned"
46249,"unassigned"
46250,"unassigned"
46251,"unassigned"
46252,"unassigned"
46253,"Intermediate Monocytes"
46254,"Eosinophils"
46255,"unassigned"
46256,"unassigned"
46257,"Intermediate Monocytes"
46258,"unassigned"
46259,"unassigned"
46260,"unassigned"
46261,"unassigned"
46262,"IgD- IgMpos B cells"
46263,"Classical Monocytes"
46264,"IgDpos IgMpos B cells"
46265,"unassigned"
46266,"IgDpos IgMpos B cells"
46267,"Classical Monocytes"
46268,"unassigned"
46269,"CD4 T cells"
46270,"mDCs"
46271,"unassigned"
46272,"CD8 T cells"
46273,"IgM- IgD- B-cells"
46274,"unassigned"
46275,"IgD- IgMpos B cells"
46276,"IgDpos IgMpos B cells"
46277,"unassigned"
46278,"unassigned"
46279,"unassigned"
46280,"MEP"
46281,"unassigned"
46282,"unassigned"
46283,"unassigned"
46284,"unassigned"
46285,"unassigned"
46286,"unassigned"
46287,"Non-Classical Monocytes"
46288,"Non-Classical Monocytes"
46289,"unassigned"
46290,"unassigned"
46291,"unassigned"
46292,"unassigned"
46293,"Classical Monocytes"
46294,"IgM- IgD- B-cells"
46295,"unassigned"
46296,"IgDpos IgMpos B cells"
46297,"Eosinophils"
46298,"unassigned"
46299,"Intermediate Monocytes"
46300,"IgDpos IgMpos B cells"
46301,"IgM- IgD- B-cells"
46302,"unassigned"
46303,"unassigned"
46304,"MEP"
46305,"unassigned"
46306,"IgD- IgMpos B cells"
46307,"Non-Classical Monocytes"
46308,"IgDpos IgMpos B cells"
46309,"IgDpos IgMpos B cells"
46310,"unassigned"
46311,"unassigned"
46312,"unassigned"
46313,"unassigned"
46314,"IgM- IgD- B-cells"
46315,"Eosinophils"
46316,"Eosinophils"
46317,"IgDpos IgMpos B cells"
46318,"unassigned"
46319,"unassigned"
46320,"unassigned"
46321,"unassigned"
46322,"unassigned"
46323,"HSC"
46324,"unassigned"
46325,"Classical Monocytes"
46326,"Classical Monocytes"
46327,"unassigned"
46328,"unassigned"
46329,"IgDpos IgMpos B cells"
46330,"unassigned"
46331,"unassigned"
46332,"unassigned"
46333,"unassigned"
46334,"unassigned"
46335,"unassigned"
46336,"unassigned"
46337,"IgDpos IgMpos B cells"
46338,"CLP"
46339,"unassigned"
46340,"IgDpos IgMpos B cells"
46341,"unassigned"
46342,"GMP"
46343,"unassigned"
46344,"Non-Classical Monocytes"
46345,"unassigned"
46346,"Macrophages"
46347,"unassigned"
46348,"CD4 T cells"
46349,"Eosinophils"
46350,"unassigned"
46351,"IgDpos IgMpos B cells"
46352,"unassigned"
46353,"Intermediate Monocytes"
46354,"unassigned"
46355,"unassigned"
46356,"Classical Monocytes"
46357,"Classical Monocytes"
46358,"NK cells"
46359,"IgM- IgD- B-cells"
46360,"Non-Classical Monocytes"
46361,"unassigned"
46362,"IgDpos IgMpos B cells"
46363,"Macrophages"
46364,"Non-Classical Monocytes"
46365,"unassigned"
46366,"unassigned"
46367,"IgDpos IgMpos B cells"
46368,"unassigned"
46369,"Eosinophils"
46370,"IgDpos IgMpos B cells"
46371,"Basophils"
46372,"Plasma Cells"
46373,"unassigned"
46374,"unassigned"
46375,"Classical Monocytes"
46376,"unassigned"
46377,"CMP"
46378,"NK cells"
46379,"Classical Monocytes"
46380,"unassigned"
46381,"IgDpos IgMpos B cells"
46382,"IgDpos IgMpos B cells"
46383,"MPP"
46384,"Eosinophils"
46385,"unassigned"
46386,"CD8 T cells"
46387,"unassigned"
46388,"IgM- IgD- B-cells"
46389,"Intermediate Monocytes"
46390,"Classical Monocytes"
46391,"unassigned"
46392,"IgD- IgMpos B cells"
46393,"IgDpos IgMpos B cells"
46394,"unassigned"
46395,"Classical Monocytes"
46396,"Classical Monocytes"
46397,"unassigned"
46398,"IgD- IgMpos B cells"
46399,"NK cells"
46400,"MPP"
46401,"Plasma Cells"
46402,"unassigned"
46403,"Classical Monocytes"
46404,"IgDpos IgMpos B cells"
46405,"Classical Monocytes"
46406,"Classical Monocytes"
46407,"unassigned"
46408,"GMP"
46409,"Classical Monocytes"
46410,"IgD- IgMpos B cells"
46411,"Classical Monocytes"
46412,"unassigned"
46413,"Classical Monocytes"
46414,"Intermediate Monocytes"
46415,"Eosinophils"
46416,"unassigned"
46417,"unassigned"
46418,"unassigned"
46419,"unassigned"
46420,"unassigned"
46421,"IgD- IgMpos B cells"
46422,"unassigned"
46423,"unassigned"
46424,"unassigned"
46425,"unassigned"
46426,"IgD- IgMpos B cells"
46427,"unassigned"
46428,"Eosinophils"
46429,"CD4 T cells"
46430,"unassigned"
46431,"unassigned"
46432,"IgD- IgMpos B cells"
46433,"unassigned"
46434,"Non-Classical Monocytes"
46435,"unassigned"
46436,"IgD- IgMpos B cells"
46437,"unassigned"
46438,"unassigned"
46439,"Non-Classical Monocytes"
46440,"unassigned"
46441,"unassigned"
46442,"unassigned"
46443,"Eosinophils"
46444,"unassigned"
46445,"IgDpos IgMpos B cells"
46446,"unassigned"
46447,"Non-Classical Monocytes"
46448,"NK cells"
46449,"unassigned"
46450,"unassigned"
46451,"unassigned"
46452,"IgD- IgMpos B cells"
46453,"IgD- IgMpos B cells"
46454,"unassigned"
46455,"unassigned"
46456,"unassigned"
46457,"NK cells"
46458,"Eosinophils"
46459,"unassigned"
46460,"Intermediate Monocytes"
46461,"unassigned"
46462,"IgDpos IgMpos B cells"
46463,"unassigned"
46464,"unassigned"
46465,"unassigned"
46466,"unassigned"
46467,"unassigned"
46468,"IgDpos IgMpos B cells"
46469,"Intermediate Monocytes"
46470,"Classical Monocytes"
46471,"IgDpos IgMpos B cells"
46472,"unassigned"
46473,"unassigned"
46474,"Eosinophils"
46475,"unassigned"
46476,"IgDpos IgMpos B cells"
46477,"Non-Classical Monocytes"
46478,"unassigned"
46479,"Intermediate Monocytes"
46480,"unassigned"
46481,"unassigned"
46482,"IgM- IgD- B-cells"
46483,"unassigned"
46484,"IgDpos IgMpos B cells"
46485,"CD8 T cells"
46486,"IgM- IgD- B-cells"
46487,"unassigned"
46488,"IgDpos IgMpos B cells"
46489,"unassigned"
46490,"Intermediate Monocytes"
46491,"GMP"
46492,"Intermediate Monocytes"
46493,"IgM- IgD- B-cells"
46494,"IgDpos IgMpos B cells"
46495,"unassigned"
46496,"Eosinophils"
46497,"NK cells"
46498,"NKT cells"
46499,"mDCs"
46500,"unassigned"
46501,"Non-Classical Monocytes"
46502,"unassigned"
46503,"Intermediate Monocytes"
46504,"IgDpos IgMpos B cells"
46505,"unassigned"
46506,"unassigned"
46507,"unassigned"
46508,"Eosinophils"
46509,"unassigned"
46510,"Eosinophils"
46511,"unassigned"
46512,"unassigned"
46513,"Non-Classical Monocytes"
46514,"Non-Classical Monocytes"
46515,"unassigned"
46516,"unassigned"
46517,"unassigned"
46518,"mDCs"
46519,"unassigned"
46520,"unassigned"
46521,"unassigned"
46522,"unassigned"
46523,"unassigned"
46524,"Eosinophils"
46525,"unassigned"
46526,"unassigned"
46527,"unassigned"
46528,"unassigned"
46529,"unassigned"
46530,"IgDpos IgMpos B cells"
46531,"unassigned"
46532,"unassigned"
46533,"unassigned"
46534,"HSC"
46535,"unassigned"
46536,"Classical Monocytes"
46537,"CMP"
46538,"Basophils"
46539,"IgDpos IgMpos B cells"
46540,"IgD- IgMpos B cells"
46541,"unassigned"
46542,"Eosinophils"
46543,"unassigned"
46544,"unassigned"
46545,"unassigned"
46546,"IgD- IgMpos B cells"
46547,"unassigned"
46548,"unassigned"
46549,"Classical Monocytes"
46550,"IgDpos IgMpos B cells"
46551,"NKT cells"
46552,"IgD- IgMpos B cells"
46553,"unassigned"
46554,"IgD- IgMpos B cells"
46555,"Eosinophils"
46556,"Eosinophils"
46557,"IgD- IgMpos B cells"
46558,"unassigned"
46559,"IgM- IgD- B-cells"
46560,"IgM- IgD- B-cells"
46561,"IgDpos IgMpos B cells"
46562,"IgM- IgD- B-cells"
46563,"unassigned"
46564,"mDCs"
46565,"unassigned"
46566,"NKT cells"
46567,"Eosinophils"
46568,"Classical Monocytes"
46569,"unassigned"
46570,"unassigned"
46571,"unassigned"
46572,"IgDpos IgMpos B cells"
46573,"IgDpos IgMpos B cells"
46574,"Macrophages"
46575,"Classical Monocytes"
46576,"Non-Classical Monocytes"
46577,"Non-Classical Monocytes"
46578,"unassigned"
46579,"IgDpos IgMpos B cells"
46580,"unassigned"
46581,"unassigned"
46582,"unassigned"
46583,"unassigned"
46584,"Intermediate Monocytes"
46585,"IgD- IgMpos B cells"
46586,"Eosinophils"
46587,"unassigned"
46588,"IgM- IgD- B-cells"
46589,"CD8 T cells"
46590,"MEP"
46591,"unassigned"
46592,"unassigned"
46593,"mDCs"
46594,"IgDpos IgMpos B cells"
46595,"unassigned"
46596,"Intermediate Monocytes"
46597,"unassigned"
46598,"unassigned"
46599,"unassigned"
46600,"IgDpos IgMpos B cells"
46601,"Eosinophils"
46602,"unassigned"
46603,"unassigned"
46604,"Classical Monocytes"
46605,"Macrophages"
46606,"IgM- IgD- B-cells"
46607,"IgM- IgD- B-cells"
46608,"Non-Classical Monocytes"
46609,"Eosinophils"
46610,"Intermediate Monocytes"
46611,"CMP"
46612,"Non-Classical Monocytes"
46613,"Classical Monocytes"
46614,"unassigned"
46615,"unassigned"
46616,"Basophils"
46617,"unassigned"
46618,"CD8 T cells"
46619,"IgDpos IgMpos B cells"
46620,"unassigned"
46621,"unassigned"
46622,"unassigned"
46623,"Non-Classical Monocytes"
46624,"Intermediate Monocytes"
46625,"IgDpos IgMpos B cells"
46626,"Eosinophils"
46627,"unassigned"
46628,"unassigned"
